"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.774847947E3,3.435801982E1,-7.787654316E1,1.091230686E4,2.536999969E2,1.896999969E2,3.050000000E1,3.400000000E1
3.775862073E3,3.435578663E1,-7.787697064E1,1.090930822E4,2.530800018E2,1.896999969E2,3.400000000E1,3.800000000E1
3.776859601E3,3.435356304E1,-7.787739091E1,1.090730958E4,2.530599976E2,1.895000000E2,3.400000000E1,3.800000000E1
3.777862003E3,3.435134837E1,-7.787782660E1,1.090231091E4,2.522599945E2,1.893999939E2,3.450000000E1,3.800000000E1
3.778860918E3,3.434912570E1,-7.787821426E1,1.089731231E4,2.517299957E2,1.893000031E2,3.500000000E1,3.800000000E1
3.779853859E3,3.434688081E1,-7.787865431E1,1.089531366E4,2.527500000E2,1.893000031E2,3.250000000E1,3.500000000E1
3.783861383E3,3.433788825E1,-7.788053026E1,1.088031893E4,2.548999939E2,1.896000061E2,3.550000000E1,3.700000000E1
3.784864950E3,3.433563197E1,-7.788102387E1,1.087732022E4,2.542699890E2,1.896999969E2,3.600000000E1,3.700000000E1
3.785863690E3,3.433334874E1,-7.788156660E1,1.088332148E4,2.540999908E2,1.896999969E2,3.500000000E1,3.600000000E1
3.786858705E3,3.433109798E1,-7.788205770E1,1.088432277E4,2.540099945E2,1.896999969E2,3.500000000E1,3.600000000E1
3.787860014E3,3.432885440E1,-7.788252030E1,1.088332409E4,2.538799896E2,1.896000061E2,3.500000000E1,3.600000000E1
3.790857585E3,3.432214209E1,-7.788386249E1,1.087032810E4,2.516799927E2,1.898999939E2,4.050000000E1,4.200000000E1
3.791854049E3,3.431990265E1,-7.788432349E1,1.086532942E4,2.518300018E2,1.900000000E2,4.050000000E1,4.200000000E1
3.792857939E3,3.431763996E1,-7.788482993E1,1.086433070E4,2.526100006E2,1.898000031E2,3.950000000E1,4.100000000E1
3.793851739E3,3.431538933E1,-7.788532865E1,1.086533198E4,2.532599945E2,1.898999939E2,3.550000000E1,3.700000000E1
3.794849717E3,3.431314345E1,-7.788580407E1,1.086333328E4,2.533600006E2,1.898999939E2,3.550000000E1,3.700000000E1
3.795856317E3,3.431088440E1,-7.788632526E1,1.086433454E4,2.542099915E2,1.900000000E2,3.550000000E1,3.700000000E1
3.796862316E3,3.430861831E1,-7.788683941E1,1.086433581E4,2.540999908E2,1.900000000E2,3.550000000E1,3.800000000E1
3.797855401E3,3.430637057E1,-7.788731877E1,1.086233712E4,2.535000000E2,1.898999939E2,3.550000000E1,3.800000000E1
3.798859587E3,3.430411748E1,-7.788789343E1,1.086933830E4,2.542500000E2,1.901000061E2,3.450000000E1,3.700000000E1
3.799863530E3,3.430187113E1,-7.788847681E1,1.087633947E4,2.538300018E2,1.903000031E2,3.500000000E1,3.800000000E1
3.800851982E3,3.429961463E1,-7.788900504E1,1.087634071E4,2.548099976E2,1.901999969E2,3.900000000E1,4.100000000E1
3.801863245E3,3.429734842E1,-7.788954500E1,1.087834195E4,2.552500000E2,1.901999969E2,3.450000000E1,3.700000000E1
3.802849533E3,3.429509914E1,-7.789007021E1,1.088134320E4,2.544299927E2,1.903000031E2,3.450000000E1,3.700000000E1
3.803865503E3,3.429284956E1,-7.789064228E1,1.088634438E4,2.540199890E2,1.903000031E2,3.350000000E1,3.700000000E1
3.804858395E3,3.429061197E1,-7.789115022E1,1.088634564E4,2.538199921E2,1.903000031E2,3.350000000E1,3.700000000E1
3.805843818E3,3.428838070E1,-7.789163553E1,1.088334692E4,2.533699951E2,1.901999969E2,3.350000000E1,3.700000000E1
3.806859922E3,3.428614085E1,-7.789210416E1,1.087834822E4,2.538999939E2,1.901999969E2,3.350000000E1,3.700000000E1
3.807863894E3,3.428388595E1,-7.789261370E1,1.087934949E4,2.546699982E2,1.901999969E2,3.450000000E1,3.800000000E1
3.808860250E3,3.428162879E1,-7.789311385E1,1.087735078E4,2.551100006E2,1.901999969E2,3.400000000E1,3.800000000E1
3.809857208E3,3.427938952E1,-7.789361064E1,1.087335205E4,2.535699921E2,1.903000031E2,3.300000000E1,3.700000000E1
3.810869198E3,3.427715042E1,-7.789411842E1,1.087435330E4,2.531399994E2,1.903000031E2,3.250000000E1,3.700000000E1
3.811868017E3,3.427489778E1,-7.789460742E1,1.087435460E4,2.532899933E2,1.901999969E2,3.250000000E1,3.700000000E1
3.812863444E3,3.427264930E1,-7.789513640E1,1.088135584E4,2.533499908E2,1.903000031E2,3.250000000E1,3.800000000E1
3.813856790E3,3.427040018E1,-7.789567997E1,1.088835705E4,2.545399933E2,1.905000000E2,3.250000000E1,3.800000000E1
3.814858388E3,3.426814847E1,-7.789626880E1,1.089935822E4,2.547699890E2,1.906999969E2,3.200000000E1,3.700000000E1
3.815859864E3,3.426591276E1,-7.789679577E1,1.090335945E4,2.546799927E2,1.906999969E2,3.500000000E1,4.100000000E1
3.816858093E3,3.426366784E1,-7.789734704E1,1.091036065E4,2.547399902E2,1.908999939E2,3.450000000E1,4.000000000E1
3.817855504E3,3.426142958E1,-7.789787376E1,1.091136188E4,2.546799927E2,1.911000061E2,3.550000000E1,4.100000000E1
3.818862111E3,3.425917459E1,-7.789837785E1,1.090936316E4,2.552200012E2,1.910000000E2,3.550000000E1,4.100000000E1
3.819854941E3,3.425692066E1,-7.789885419E1,1.090436447E4,2.556499939E2,1.910000000E2,3.500000000E1,4.000000000E1
3.820855595E3,3.425465364E1,-7.789937270E1,1.090336573E4,2.559499969E2,1.911000061E2,3.450000000E1,4.000000000E1
3.821862540E3,3.425240373E1,-7.789986229E1,1.089936702E4,2.560700073E2,1.911000061E2,3.500000000E1,4.000000000E1
3.822855282E3,3.425015466E1,-7.790036269E1,1.089836830E4,2.549899902E2,1.911000061E2,3.400000000E1,3.900000000E1
3.823854835E3,3.424791204E1,-7.790083174E1,1.089236961E4,2.540499878E2,1.908000031E2,3.450000000E1,4.000000000E1
3.824858949E3,3.424567646E1,-7.790131780E1,1.089037089E4,2.535699921E2,1.906000061E2,3.450000000E1,4.000000000E1
3.825864183E3,3.424344306E1,-7.790178887E1,1.088837219E4,2.528799896E2,1.903999939E2,3.400000000E1,3.900000000E1
3.826855414E3,3.424120388E1,-7.790224233E1,1.088437351E4,2.533899994E2,1.901000061E2,3.500000000E1,4.000000000E1
3.827857787E3,3.423894546E1,-7.790275019E1,1.088737478E4,2.539099884E2,1.900000000E2,3.350000000E1,3.900000000E1
3.828851115E3,3.423669353E1,-7.790322209E1,1.088737610E4,2.540999908E2,1.901999969E2,3.300000000E1,3.900000000E1
3.829855218E3,3.423445657E1,-7.790371670E1,1.088937737E4,2.536599884E2,1.903000031E2,3.300000000E1,3.900000000E1
3.830859809E3,3.423221697E1,-7.790421744E1,1.089237863E4,2.532099915E2,1.903000031E2,3.350000000E1,3.900000000E1
3.831856794E3,3.422997598E1,-7.790472555E1,1.089837989E4,2.532200012E2,1.903000031E2,3.350000000E1,3.900000000E1
3.832866317E3,3.422773215E1,-7.790524238E1,1.090338114E4,2.531299896E2,1.903000031E2,3.300000000E1,3.800000000E1
3.833859839E3,3.422549439E1,-7.790574848E1,1.090838239E4,2.526199951E2,1.903000031E2,3.650000000E1,3.900000000E1
3.834854123E3,3.422329049E1,-7.790625240E1,1.091438362E4,2.506399994E2,1.903000031E2,3.850000000E1,3.900000000E1
3.835857415E3,3.422112226E1,-7.790674877E1,1.091738483E4,2.487999878E2,1.903999939E2,3.550000000E1,3.800000000E1
3.836865016E3,3.421891958E1,-7.790724029E1,1.092138608E4,2.492200012E2,1.903000031E2,3.450000000E1,3.800000000E1
3.837852892E3,3.421671879E1,-7.790773608E1,1.092338732E4,2.493300018E2,1.903000031E2,3.500000000E1,3.800000000E1
3.838854456E3,3.421452013E1,-7.790822332E1,1.092738856E4,2.499499969E2,1.903000031E2,2.950000000E1,3.200000000E1
3.839860075E3,3.421231397E1,-7.790872539E1,1.093238980E4,2.497899933E2,1.903000031E2,2.650000000E1,2.800000000E1
3.840857466E3,3.421009880E1,-7.790923426E1,1.093739103E4,2.500199890E2,1.903999939E2,2.500000000E1,2.600000000E1
3.841858059E3,3.420789361E1,-7.790977137E1,1.094439222E4,2.503899994E2,1.905000000E2,2.300000000E1,2.400000000E1
3.842870902E3,3.420566486E1,-7.791030555E1,1.095239343E4,2.511299896E2,1.906000061E2,2.150000000E1,2.300000000E1
3.843861021E3,3.420340589E1,-7.791083009E1,1.095939468E4,2.518600006E2,1.905000000E2,2.100000000E1,2.200000000E1
3.844857432E3,3.420112400E1,-7.791134415E1,1.096439596E4,2.533899994E2,1.903999939E2,1.800000000E1,1.900000000E1
3.845870528E3,3.419885858E1,-7.791185117E1,1.096939724E4,2.532899933E2,1.903999939E2,1.750000000E1,1.900000000E1
3.846866767E3,3.419661244E1,-7.791234151E1,1.097239852E4,2.530099945E2,1.905000000E2,1.600000000E1,1.700000000E1
3.847862878E3,3.419435591E1,-7.791281291E1,1.097339984E4,2.527799988E2,1.903000031E2,1.550000000E1,1.700000000E1
3.848864148E3,3.419210901E1,-7.791329068E1,1.097240114E4,2.525099945E2,1.903000031E2,1.550000000E1,1.700000000E1
3.849859369E3,3.418986451E1,-7.791377516E1,1.097240243E4,2.522999878E2,1.903999939E2,1.350000000E1,1.500000000E1
3.850853342E3,3.418760827E1,-7.791427195E1,1.097540371E4,2.523899994E2,1.906000061E2,1.300000000E1,1.500000000E1
3.851863447E3,3.418537529E1,-7.791477780E1,1.097840496E4,2.522299957E2,1.906999969E2,1.300000000E1,1.500000000E1
3.852870813E3,3.418314658E1,-7.791526445E1,1.097840623E4,2.524199982E2,1.906999969E2,1.250000000E1,1.400000000E1
3.853851365E3,3.418092278E1,-7.791575974E1,1.097840749E4,2.527500000E2,1.906999969E2,1.300000000E1,1.400000000E1
3.854854576E3,3.417868929E1,-7.791625561E1,1.097940876E4,2.533999939E2,1.905000000E2,1.350000000E1,1.500000000E1
3.855849147E3,3.417644931E1,-7.791674662E1,1.098041003E4,2.531100006E2,1.903999939E2,1.350000000E1,1.500000000E1
3.856855177E3,3.417421281E1,-7.791723705E1,1.098341131E4,2.528999939E2,1.903000031E2,1.300000000E1,1.500000000E1
3.857858875E3,3.417197237E1,-7.791772747E1,1.098541258E4,2.530899963E2,1.903999939E2,1.350000000E1,1.500000000E1
3.858854050E3,3.416973516E1,-7.791821748E1,1.098441386E4,2.527999878E2,1.903000031E2,1.400000000E1,1.500000000E1
3.859859548E3,3.416750385E1,-7.791870212E1,1.098341513E4,2.524899902E2,1.901999969E2,1.350000000E1,1.500000000E1
3.860856955E3,3.416524963E1,-7.791920579E1,1.098641641E4,2.527599945E2,1.903000031E2,1.350000000E1,1.500000000E1
3.861853570E3,3.416301970E1,-7.791968373E1,1.098441769E4,2.519700012E2,1.903000031E2,1.400000000E1,1.500000000E1
3.862860655E3,3.416079653E1,-7.792012897E1,1.098041901E4,2.513899994E2,1.901000061E2,1.400000000E1,1.500000000E1
3.863859284E3,3.415857046E1,-7.792059660E1,1.097642030E4,2.512999878E2,1.900000000E2,1.450000000E1,1.600000000E1
3.864861163E3,3.415634452E1,-7.792108954E1,1.097542157E4,2.517799988E2,1.901000061E2,1.500000000E1,1.600000000E1
3.865855211E3,3.415411720E1,-7.792156924E1,1.097342284E4,2.522599945E2,1.903000031E2,1.500000000E1,1.700000000E1
3.866866114E3,3.415185845E1,-7.792205631E1,1.097342414E4,2.531499939E2,1.901999969E2,1.500000000E1,1.700000000E1
3.867867054E3,3.414961377E1,-7.792253500E1,1.097242544E4,2.533899994E2,1.901000061E2,1.600000000E1,1.800000000E1
3.868857522E3,3.414736797E1,-7.792301050E1,1.097042674E4,2.534599915E2,1.901000061E2,1.700000000E1,1.900000000E1
3.869871145E3,3.414514957E1,-7.792346581E1,1.096242804E4,2.526899872E2,1.901000061E2,1.950000000E1,2.200000000E1
3.870863299E3,3.414292501E1,-7.792390418E1,1.095642937E4,2.521499939E2,1.898000031E2,1.800000000E1,2.000000000E1
3.871859422E3,3.414066793E1,-7.792436628E1,1.095443070E4,2.523399963E2,1.898000031E2,1.800000000E1,2.100000000E1
3.872857472E3,3.413844409E1,-7.792483809E1,1.095143198E4,2.517399902E2,1.898999939E2,2.050000000E1,2.400000000E1
3.873865848E3,3.413621983E1,-7.792533388E1,1.095043324E4,2.515399933E2,1.898999939E2,1.900000000E1,2.200000000E1
3.874862699E3,3.413399544E1,-7.792577963E1,1.094643456E4,2.511599884E2,1.898999939E2,2.000000000E1,2.300000000E1
3.875859105E3,3.413177880E1,-7.792621826E1,1.093943588E4,2.506100006E2,1.898000031E2,2.350000000E1,2.600000000E1
3.876868733E3,3.412958283E1,-7.792667013E1,1.093243717E4,2.494700012E2,1.898000031E2,2.400000000E1,2.700000000E1
3.877864016E3,3.412737767E1,-7.792712484E1,1.093143846E4,2.488999939E2,1.898000031E2,2.450000000E1,2.700000000E1
3.878864082E3,3.412515425E1,-7.792757043E1,1.092943978E4,2.490499878E2,1.896999969E2,2.450000000E1,2.700000000E1
3.879861926E3,3.412294394E1,-7.792803110E1,1.092644107E4,2.487999878E2,1.898000031E2,2.450000000E1,2.800000000E1
3.880867511E3,3.412070932E1,-7.792852437E1,1.092644234E4,2.491999969E2,1.898999939E2,2.200000000E1,2.600000000E1
3.881868229E3,3.411847638E1,-7.792899786E1,1.092844363E4,2.498600006E2,1.896999969E2,2.200000000E1,2.600000000E1
3.882861470E3,3.411624231E1,-7.792949667E1,1.092844488E4,2.502299957E2,1.898000031E2,2.100000000E1,2.500000000E1
3.883857170E3,3.411401151E1,-7.792999372E1,1.093044614E4,2.507699890E2,1.898999939E2,2.150000000E1,2.600000000E1
3.884857479E3,3.411176353E1,-7.793051063E1,1.093544739E4,2.513300018E2,1.898999939E2,2.150000000E1,2.600000000E1
3.885865844E3,3.410951500E1,-7.793105453E1,1.094244860E4,2.520199890E2,1.900000000E2,2.100000000E1,2.500000000E1
3.886860973E3,3.410726186E1,-7.793156642E1,1.094744986E4,2.524399872E2,1.898999939E2,2.200000000E1,2.600000000E1
3.887855211E3,3.410498785E1,-7.793208232E1,1.095445113E4,2.538600006E2,1.901000061E2,2.000000000E1,2.400000000E1
3.888864882E3,3.410271195E1,-7.793261910E1,1.096245237E4,2.541999969E2,1.901999969E2,1.950000000E1,2.400000000E1
3.889861696E3,3.410043715E1,-7.793316920E1,1.097045360E4,2.549799957E2,1.903999939E2,1.900000000E1,2.300000000E1
3.890860092E3,3.409815597E1,-7.793369483E1,1.097445486E4,2.554199982E2,1.906000061E2,1.800000000E1,2.200000000E1
3.891855494E3,3.409586155E1,-7.793423002E1,1.098045613E4,2.569199829E2,1.906999969E2,1.800000000E1,2.100000000E1
3.892861297E3,3.409357777E1,-7.793471642E1,1.097945744E4,2.576399841E2,1.906000061E2,1.750000000E1,2.100000000E1
3.893862836E3,3.409129731E1,-7.793522428E1,1.098045873E4,2.581199951E2,1.905000000E2,1.750000000E1,2.100000000E1
3.894862510E3,3.408898022E1,-7.793571060E1,1.098146007E4,2.593399963E2,1.903000031E2,1.700000000E1,2.000000000E1
3.895859039E3,3.408667536E1,-7.793618250E1,1.097746143E4,2.593299866E2,1.903999939E2,1.700000000E1,2.000000000E1
3.896861622E3,3.408436992E1,-7.793666990E1,1.097246276E4,2.594199829E2,1.903999939E2,1.750000000E1,2.000000000E1
3.897857191E3,3.408205437E1,-7.793714977E1,1.096946411E4,2.597200012E2,1.903999939E2,1.750000000E1,2.000000000E1
3.898855870E3,3.407974814E1,-7.793762997E1,1.096546546E4,2.592900085E2,1.903999939E2,1.800000000E1,2.100000000E1
3.899864178E3,3.407744575E1,-7.793810581E1,1.096146680E4,2.586999817E2,1.903000031E2,1.850000000E1,2.100000000E1
3.900859285E3,3.407514873E1,-7.793857059E1,1.095746816E4,2.592500000E2,1.901000061E2,1.750000000E1,1.900000000E1
3.901853992E3,3.407281613E1,-7.793902430E1,1.095146956E4,2.598800049E2,1.898999939E2,1.950000000E1,2.200000000E1
3.902861583E3,3.407052276E1,-7.793948597E1,1.094847091E4,2.605299988E2,1.898000031E2,1.800000000E1,2.000000000E1
3.903874255E3,3.406822252E1,-7.793995796E1,1.094747226E4,2.604499817E2,1.898999939E2,2.000000000E1,2.100000000E1
3.904857605E3,3.406596234E1,-7.794040991E1,1.094447360E4,2.586699829E2,1.898999939E2,1.900000000E1,2.000000000E1
3.905852727E3,3.406367651E1,-7.794086723E1,1.094047496E4,2.587900085E2,1.898999939E2,1.950000000E1,2.000000000E1
3.906859210E3,3.406138837E1,-7.794136000E1,1.094247627E4,2.588399963E2,1.900000000E2,2.200000000E1,2.100000000E1
3.907853845E3,3.405914885E1,-7.794185746E1,1.094547753E4,2.572699890E2,1.901000061E2,2.150000000E1,2.100000000E1
3.908869806E3,3.405690674E1,-7.794234118E1,1.094547882E4,2.562999878E2,1.903000031E2,2.150000000E1,2.100000000E1
3.909855277E3,3.405465263E1,-7.794282968E1,1.094648010E4,2.554799957E2,1.903000031E2,2.200000000E1,2.100000000E1
3.910863191E3,3.405242632E1,-7.794330913E1,1.094848138E4,2.549899902E2,1.903000031E2,2.200000000E1,2.000000000E1
3.911861628E3,3.405020226E1,-7.794378631E1,1.094948265E4,2.540599976E2,1.903000031E2,2.200000000E1,2.000000000E1
3.912856569E3,3.404797737E1,-7.794425737E1,1.094848394E4,2.542799988E2,1.901999969E2,2.150000000E1,1.900000000E1
3.913862871E3,3.404575227E1,-7.794473631E1,1.094848521E4,2.542899933E2,1.903000031E2,2.150000000E1,1.900000000E1
3.914863562E3,3.404352402E1,-7.794523118E1,1.094848647E4,2.541100006E2,1.903000031E2,2.150000000E1,1.900000000E1
3.915859881E3,3.404130454E1,-7.794572487E1,1.095048772E4,2.541799927E2,1.901999969E2,1.950000000E1,1.700000000E1
3.916859930E3,3.403905923E1,-7.794619937E1,1.095048902E4,2.548099976E2,1.901000061E2,2.150000000E1,1.900000000E1
3.917862718E3,3.403681242E1,-7.794667589E1,1.094949031E4,2.546899872E2,1.900000000E2,2.150000000E1,1.800000000E1
3.918853417E3,3.403456540E1,-7.794715734E1,1.095049160E4,2.546699982E2,1.900000000E2,1.950000000E1,1.600000000E1
3.919861621E3,3.403231394E1,-7.794761667E1,1.095149292E4,2.543499908E2,1.900000000E2,1.950000000E1,1.700000000E1
3.920863124E3,3.403005435E1,-7.794809779E1,1.095049423E4,2.543600006E2,1.898999939E2,1.900000000E1,1.600000000E1
3.921860777E3,3.402779706E1,-7.794857346E1,1.095049553E4,2.548499908E2,1.900000000E2,2.200000000E1,1.800000000E1
3.922859314E3,3.402553943E1,-7.794905869E1,1.095149682E4,2.551799927E2,1.901000061E2,2.200000000E1,1.800000000E1
3.923860969E3,3.402329422E1,-7.794953948E1,1.095149811E4,2.549299927E2,1.901000061E2,2.100000000E1,1.700000000E1
3.924866195E3,3.402103747E1,-7.795002203E1,1.095149941E4,2.543899994E2,1.901999969E2,2.200000000E1,1.700000000E1
3.925861383E3,3.401878731E1,-7.795049812E1,1.095250071E4,2.537699890E2,1.901999969E2,2.150000000E1,1.700000000E1
3.926856946E3,3.401655412E1,-7.795097647E1,1.095450199E4,2.533099976E2,1.901999969E2,2.300000000E1,1.800000000E1
3.927861688E3,3.401431120E1,-7.795146044E1,1.095750327E4,2.528799896E2,1.901999969E2,2.100000000E1,1.600000000E1
3.928858437E3,3.401208359E1,-7.795195330E1,1.096150453E4,2.525000000E2,1.903000031E2,2.400000000E1,1.800000000E1
3.929856322E3,3.400985945E1,-7.795245714E1,1.096650577E4,2.528499908E2,1.901999969E2,2.400000000E1,1.800000000E1
3.930860032E3,3.400762232E1,-7.795296667E1,1.097050701E4,2.531699982E2,1.903000031E2,2.650000000E1,2.000000000E1
3.931863919E3,3.400539093E1,-7.795345131E1,1.097250828E4,2.529700012E2,1.901999969E2,2.650000000E1,2.000000000E1
3.932856843E3,3.400319119E1,-7.795396445E1,1.097950949E4,2.527399902E2,1.901999969E2,2.300000000E1,1.700000000E1
3.933862999E3,3.400096290E1,-7.795444331E1,1.098251077E4,2.528999939E2,1.901000061E2,2.300000000E1,1.700000000E1
3.934860016E3,3.399872870E1,-7.795492058E1,1.098551119E4,2.520999908E2,1.901000061E2,2.350000000E1,1.700000000E1
3.935863059E3,3.399648168E1,-7.795538896E1,1.098751097E4,2.516599884E2,1.900000000E2,2.400000000E1,1.700000000E1
3.936862784E3,3.399423169E1,-7.795586664E1,1.098751074E4,2.517699890E2,1.901000061E2,2.400000000E1,1.700000000E1
3.937863455E3,3.399201279E1,-7.795636260E1,1.098551048E4,2.518399963E2,1.901999969E2,2.450000000E1,1.700000000E1
3.938867619E3,3.398975235E1,-7.795685998E1,1.098051022E4,2.524899902E2,1.901000061E2,2.400000000E1,1.700000000E1
3.939859621E3,3.398748673E1,-7.795735208E1,1.097750997E4,2.527599945E2,1.901000061E2,2.400000000E1,1.700000000E1
3.940858959E3,3.398524696E1,-7.795783656E1,1.097450972E4,2.529599915E2,1.901000061E2,2.350000000E1,1.600000000E1
3.941858910E3,3.398299679E1,-7.795832623E1,1.097350947E4,2.537699890E2,1.901000061E2,2.400000000E1,1.600000000E1
3.942853211E3,3.398074902E1,-7.795882336E1,1.097150920E4,2.544599915E2,1.903000031E2,2.350000000E1,1.600000000E1
3.943851467E3,3.397845271E1,-7.795933055E1,1.096650893E4,2.544899902E2,1.903999939E2,1.950000000E1,1.500000000E1
3.944854064E3,3.397617396E1,-7.795985861E1,1.096350862E4,2.553999939E2,1.905000000E2,1.950000000E1,1.500000000E1
3.945870542E3,3.397390184E1,-7.796040729E1,1.095850829E4,2.550199890E2,1.910000000E2,2.000000000E1,1.500000000E1
3.946857606E3,3.397162393E1,-7.796097491E1,1.095350793E4,2.557999878E2,1.911999969E2,2.250000000E1,1.700000000E1
3.947857630E3,3.396935147E1,-7.796154739E1,1.094750756E4,2.558199921E2,1.913999939E2,2.250000000E1,1.700000000E1
3.948856705E3,3.396708115E1,-7.796215634E1,1.094250714E4,2.563200073E2,1.918000031E2,2.400000000E1,1.800000000E1
3.949865486E3,3.396485647E1,-7.796279152E1,1.093650667E4,2.559599915E2,1.923000031E2,2.600000000E1,1.800000000E1
3.950857260E3,3.396263845E1,-7.796344522E1,1.093150618E4,2.556599884E2,1.928000031E2,2.650000000E1,1.900000000E1
3.951856620E3,3.396036892E1,-7.796410714E1,1.092450568E4,2.565899963E2,1.931000061E2,2.950000000E1,1.900000000E1
3.952855812E3,3.395815166E1,-7.796479194E1,1.091850514E4,2.560299988E2,1.935000000E2,3.000000000E1,2.000000000E1
3.953858441E3,3.395594256E1,-7.796553307E1,1.091550452E4,2.555800018E2,1.941000061E2,2.900000000E1,1.800000000E1
3.954862156E3,3.395378653E1,-7.796630253E1,1.091350385E4,2.541699982E2,1.948000031E2,2.850000000E1,1.800000000E1
3.955858110E3,3.395160715E1,-7.796712639E1,1.091150311E4,2.538699951E2,1.955000000E2,3.050000000E1,1.800000000E1
3.956868912E3,3.394944697E1,-7.796795804E1,1.091250236E4,2.541399994E2,1.963000031E2,3.100000000E1,1.900000000E1
3.957859391E3,3.394727073E1,-7.796878726E1,1.091050160E4,2.542699890E2,1.968000031E2,3.250000000E1,1.900000000E1
3.958851801E3,3.394515791E1,-7.796964071E1,1.090750081E4,2.536599884E2,1.973000031E2,3.150000000E1,2.000000000E1
3.959867225E3,3.394296310E1,-7.797048024E1,1.090950004E4,2.538399963E2,1.975000000E2,3.300000000E1,2.000000000E1
3.960852367E3,3.394078515E1,-7.797132321E1,1.090849926E4,2.539899902E2,1.976000061E2,3.450000000E1,2.100000000E1
3.961843673E3,3.393863544E1,-7.797220431E1,1.090849842E4,2.537799988E2,1.980000000E2,3.500000000E1,2.000000000E1
3.962856091E3,3.393651897E1,-7.797312867E1,1.091249752E4,2.532399902E2,1.985000000E2,3.500000000E1,2.100000000E1
3.963860798E3,3.393439822E1,-7.797412360E1,1.091049652E4,2.533600006E2,1.993000031E2,3.600000000E1,2.100000000E1
